Project,ClassPath,ReleaseID,ReleaseName,ReleaseIndex,Bugginess
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCOrder.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCRelatedFieldOrder.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCValueOrder.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JavaSQLTypes.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Joinable.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaults.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaultsImpl.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingRepository.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingStrategyInstaller.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MetaDataPlusMappingFactory.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneMappingDefaults.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneStrategyInstaller.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/PropertiesReverseCustomizer.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RefreshStrategyInstaller.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RelationId.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseCustomizer.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RuntimeStrategyInstaller.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/SequenceMapping.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Strategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/StrategyInstaller.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueHandler.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMapping.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/VersionMappingInfo.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/VersionStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractClassStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractDiscriminatorStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractValueHandler.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractVersionStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/BlobValueHandler.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ByteArrayValueHandler.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/CharArrayStreamValueHandler.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/CharArrayValueHandler.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ClassNameDiscriminatorStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ClobValueHandler.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ColumnVersionStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ContainerFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ElementEmbedValueHandler.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedValueHandler.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbeddedClassStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FlatClassStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FullClassStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerCollectionTableFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerHandlerMapTableFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerStrategies.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/IdentityJoinable.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ImmutableValueHandler.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSCollectionFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSMapFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSProxyCollection.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSProxyMap.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LobFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MapTableFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedBlobFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedByteArrayFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedCharArrayFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedClobFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedLobFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneClassStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneDiscriminatorStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneVersionStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NumberVersionStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ObjectIdClassStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ObjectIdValueHandler.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveWrapperArrays.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionInverseKeyFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionTableFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationHandlerMapTableFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapInverseKeyFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapTableFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationRelationMapTableFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationStrategies.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyInverseKeyFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyTableFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StateComparisonVersionStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StringFieldStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SubclassJoinDiscriminatorStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassDiscriminatorStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassVersionStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/TimestampVersionStrategy.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/UntypedPCValueHandler.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ValueMapDiscriminatorStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/VerticalClassStrategy.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ColumnIO.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Constraint.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DriverDataSource.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DynamicSchemaFactory.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/FileSchemaFactory.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ForeignKey.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Index.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/LazySchemaFactory.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/LocalConstraint.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/NameSet.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/PrimaryKey.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ReferenceCounter.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schema.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaFactory.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGroup.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaParser.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaSerializer.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schemas.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Sequence.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SimpleDriverDataSource.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/TableSchemaFactory.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Unique.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaParser.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaSerializer.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractResult.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractSQLServerDictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AccessDictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/CacheDictionary.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Calendard.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/EmpressDictionary.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FirebirdDictionary.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FoxProDictionary.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InterbaseDictionary.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JDataStoreDictionary.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Join.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSet.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSyntaxes.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Joins.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MergedResult.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PointbaseDictionary.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Raw.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Result.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/ResultSetResult.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Row.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManager.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManagerImpl.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactory.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactoryImpl.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SecondaryRow.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectExecutor.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Sized.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Union.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/ClassRedefiner.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/InstrumentationFactory.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/ManagedClassSubclasser.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/PCClassFileTransformer.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/PCEnhancerAgent.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreBrokerFactory.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreManager.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/ant/ApplicationIdToolTask.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/ant/MetaDataToolTask.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/ant/PCEnhancerTask.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/conf/AutoDetachValue.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/conf/BrokerFactoryValue.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/conf/BrokerValue.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/conf/CacheMarshaller.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/conf/CacheMarshallerImpl.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/conf/CacheMarshallersValue.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java","12312687","1.0.1",5,"yes"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/conf/DetachOptions.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/conf/MetaDataCacheMaintenance.java","12312687","1.0.1",5,"no"
"OPENJPA","openjpa-kernel/src/main/java/org/apache/openjpa/conf/MetaDataRepositoryValue.java","12312687","1.0.1",5,"no"
